FID,STATION,STATION_NA,ELEVATION,LATITUDE,LONGITUDE,DATE,MLY_PRCP_2,Completene,MLY_SNOW_2,Complete_1,MLY_PRCP_5,Complete_2,MLY_SNOW_5,Complete_3,MLY_PRCP_7,Complete_4,MLY_SNOW_7,Complete_5,MLY_PRCP_N,Complete_6,MLY_SNOW_N,Complete_7,MLY_SNOW_A,Complete_8,MLY_SNOW_1,Complete_9,MLY_SNOW_3,Complet_10,MLY_SNOW_4,Complet_11,MLY_SNOW_6,Complet_12,MLY_PRCP_A,Complet_13,MLY_PRCP_1,Complet_14,MLY_PRCP_3,Complet_15,MLY_PRCP_4,Complet_16,MLY_SNWD_A,Complet_17,MLY_SNWD_1,Complet_18,MLY_SNWD_2,Complet_19,MLY_SNWD_3,Complet_20,MLY_TMAX_A,Complet_21,MLY_TMAX_1,Complet_22,MLY_TMAX_2,Complet_23,MLY_TMAX_3,Complet_24,MLY_TMAX_4,Complet_25,MLY_TMAX_5,Complet_26,MLY_TMAX_6,Complet_27,MLY_TMAX_7,Complet_28,MLY_TMIN_A,Complet_29,MLY_TMIN_1,Complet_30,MLY_TMIN_2,Complet_31,MLY_TMIN_3,Complet_32,MLY_TMIN_4,Complet_33,MLY_TMIN_5,Complet_34,MLY_TMIN_6,Complet_35,MLY_TMIN_7,Complet_36,MLY_TAVG_N,Complet_37,MLY_DUTR_N,Complet_38,MLY_TMAX_N,Complet_39,MLY_TMIN_N,Complet_40,MLY_TAVG_S,Complet_41,MLY_DUTR_S,Complet_42,MLY_TMAX_S,Complet_43,MLY_TMIN_S,Complet_44
253,GHCND:USC00041072,BRIDGEPORT CA US,1972,38.2575,-119.2286,201005,0,S,0,S,4.83,S,0,S,12.7,S,0,S,12.19,S,8,S,0,C,0,C,0,C,-778,C,-778,C,2.5,C,1.3,C,0.4,C,-777.7,C,-9999, ,-9999, ,-9999, ,-9999, ,0,S,31,S,29.5,S,24,S,12.7,S,1.6,S,0,S,0,S,0,S,0,S,2,S,18.7,S,28.7,S,30.9,S,31,S,31,S,9.2,S,2.6,S,19.3,S,-1,S,-15.9,S,-16,S,-15.3,S,-16.3,S
254,GHCND:USC00041072,BRIDGEPORT CA US,1972,38.2575,-119.2286,201006,0,R,0,C,2.03,R,0,C,9.4,R,0,C,7.11,R,-19754,C,0,C,-778,C,0,C,0,C,0,C,2,S,1.1,S,0.2,S,0.1,S,-9999, ,-9999, ,-9999, ,-9999, ,0,S,30,S,29.9,S,29,S,23.2,S,9.7,S,0,S,0,S,0,S,0,S,0,S,6.3,S,20.6,S,29.6,S,30,S,30,S,13.5,S,3.8,S,24.3,S,2.7,S,-16.3,S,-16,S,-15.8,S,-16.4,S
255,GHCND:USC00041072,BRIDGEPORT CA US,1972,38.2575,-119.2286,201007,0,R,0,S,0.51,R,0,S,10.16,R,0,S,8.38,R,0,S,0,C,0,C,0,C,0,C,0,C,1.8,C,1,C,0.2,C,0.1,C,-9999, ,-9999, ,-9999, ,-9999, ,0,S,31,S,31,S,31,S,30.7,S,24.2,S,2,S,0,S,0,S,0,S,0,S,1.4,S,12,S,29.1,S,31,S,31,S,16.9,S,5.6,S,28.7,S,5.2,S,-16.3,S,-16.6,S,-16.3,S,-16.1,S
256,GHCND:USC00041072,BRIDGEPORT CA US,1972,38.2575,-119.2286,201008,0.51,S,0,S,6.6,S,0,S,19.05,S,0,S,11.68,S,0,S,0,C,0,C,0,C,0,C,0,C,2.5,C,1.7,C,0.2,C,0,C,-9999, ,-9999, ,-9999, ,-9999, ,0,S,31,S,31,S,31,S,30.4,S,22.3,S,1,S,0,S,0,S,0,S,0,S,2.9,S,17,S,30,S,31,S,31,S,16,S,6.2,S,28,S,4,S,-16.8,S,-16.2,S,-16.5,S,-16.6,S
257,GHCND:USC00041072,BRIDGEPORT CA US,1972,38.2575,-119.2286,201009,0,S,0,S,1.78,S,0,S,15.24,S,0,S,11.43,S,8,S,-778,C,-778,C,0,C,-778,C,-778,C,2,C,1,C,0.2,C,0.1,C,-9999, ,-9999, ,-9999, ,-9999, ,0,S,30,S,29.9,S,28.8,S,24,S,9.1,S,-778,S,0,S,0,S,0,S,1,S,16.3,S,27.3,S,29.9,S,30,S,30,S,12.1,S,6.6,S,24.2,S,-0.1,S,-16.7,S,-15.5,S,-15.9,S,-16.4,S
258,GHCND:USC00041072,BRIDGEPORT CA US,1972,38.2575,-119.2286,201010,0,R,0,S,3.56,R,0,S,11.18,R,0,S,8.38,R,15,S,0,C,0,C,0,C,-778,C,-778,C,2,S,1,S,0.2,S,0.1,S,-9999, ,-9999, ,-9999, ,-9999, ,0,S,31,S,28.8,S,23.1,S,11.4,S,1.2,S,0,S,0,S,0,S,1,S,11,S,28.6,S,30.6,S,31,S,31,S,31,S,6.7,S,5.9,S,18.6,S,-5.1,S,-16.3,S,-15.3,S,-15.6,S,-16.3,S
259,GHCND:USC00041072,BRIDGEPORT CA US,1972,38.2575,-119.2286,201011,5.59,R,0,P,20.32,R,0,P,40.39,R,152,P,26.92,R,66,P,1,S,1,S,0,S,0,S,0,S,2.8,S,2.1,S,0.6,S,0.3,S,-9999, ,-9999, ,-9999, ,-9999, ,0,S,27,S,18.4,S,8.2,S,0.8,S,-777.7,S,0,S,1,S,1,S,7,S,21,S,28.7,S,29.9,S,30,S,30,S,30,S,1.3,S,2.5,S,11.5,S,-8.8,S,-16.1,S,-14.8,S,-15.2,S,-15.9,S
260,GHCND:USC00041072,BRIDGEPORT CA US,1972,38.2575,-119.2286,201012,6.35,R,0,P,36.07,R,51,P,61.98,R,206,P,43.18,R,130,P,3,S,2,S,0,S,1,S,0,S,4.2,S,2.8,S,0.8,S,0.3,S,-9999, ,-9999, ,-9999, ,-9999, ,0,S,19,S,7.8,S,0.8,S,0,S,0,S,0,S,5,S,6,S,15,S,26,S,30.4,S,31,S,31,S,31,S,31,S,-3.2,S,0.2,S,5.8,S,-12.2,S,-15.1,S,-15,S,-14.7,S,-14.8,S
261,GHCND:USC00043491,GOLD RUN 2 SW CA US,1012,39.165,-120.85667,201001,98.81,C,-9999, ,230.38,C,-9999, ,295.15,C,-9999, ,219.2,C,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,10.9,C,9.4,C,6,C,3,C,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
262,GHCND:USC00043491,GOLD RUN 2 SW CA US,1012,39.165,-120.85667,201002,127,S,-9999, ,193.8,S,-9999, ,315.72,S,-9999, ,224.28,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,10.5,C,9,C,5.8,C,3.2,C,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
263,GHCND:USC00043491,GOLD RUN 2 SW CA US,1012,39.165,-120.85667,201003,75.95,C,-9999, ,155.19,C,-9999, ,309.88,C,-9999, ,207.26,C,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,11,C,9.3,C,5.8,C,2.8,C,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
264,GHCND:USC00043491,GOLD RUN 2 SW CA US,1012,39.165,-120.85667,201004,49.28,S,-9999, ,73.66,S,-9999, ,150.88,S,-9999, ,111,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,7.8,C,6.5,C,3.1,C,1.3,C,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
265,GHCND:USC00043491,GOLD RUN 2 SW CA US,1012,39.165,-120.85667,201005,19.56,C,-9999, ,51.82,C,-9999, ,115.32,C,-9999, ,71.88,C,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,5.3,C,4.2,C,2,C,0.8,C,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
266,GHCND:USC00043491,GOLD RUN 2 SW CA US,1012,39.165,-120.85667,201006,0.51,S,-9999, ,8.89,S,-9999, ,26.92,S,-9999, ,19.3,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,2.3,S,1.4,S,0.6,S,0.2,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
267,GHCND:USC00043491,GOLD RUN 2 SW CA US,1012,39.165,-120.85667,201007,0,S,-9999, ,0,S,-9999, ,0,S,-9999, ,0.25,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0.2,S,-777.7,S,0,S,0,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
268,GHCND:USC00043491,GOLD RUN 2 SW CA US,1012,39.165,-120.85667,201008,0,S,-9999, ,0,S,-9999, ,4.57,S,-9999, ,4.06,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0.9,S,0.4,S,0.1,S,0,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
269,GHCND:USC00043491,GOLD RUN 2 SW CA US,1012,39.165,-120.85667,201009,0,C,-9999, ,11.43,C,-9999, ,36.32,C,-9999, ,24.89,C,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,2.3,C,1.5,C,0.8,C,0.3,C,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
270,GHCND:USC00043491,GOLD RUN 2 SW CA US,1012,39.165,-120.85667,201010,27.43,C,-9999, ,47.24,C,-9999, ,118.11,C,-9999, ,78.99,C,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,4.8,C,3.7,C,1.8,C,1,C,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
271,GHCND:USC00043491,GOLD RUN 2 SW CA US,1012,39.165,-120.85667,201011,74.68,S,-9999, ,138.43,S,-9999, ,281.43,S,-9999, ,180.34,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,8.8,C,7.3,C,4.1,C,2.5,C,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
272,GHCND:USC00043491,GOLD RUN 2 SW CA US,1012,39.165,-120.85667,201012,114.3,S,-9999, ,242.32,S,-9999, ,387.1,S,-9999, ,263.91,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,10.9,C,9.3,C,6.3,C,3.8,C,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
273,GHCND:USC00043134,FORESTHILL RANGER STATION CA US,919,39.01,-120.845,201001,78.99,R,0,P,202.95,R,0,P,321.82,R,0,P,238.76,R,58,P,1,S,0,S,-778,S,0,S,0,S,9.1,S,7.6,S,4.9,S,3.2,S,0,S,0,S,0,S,0,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
274,GHCND:USC00043134,FORESTHILL RANGER STATION CA US,919,39.01,-120.845,201002,127.76,R,0,P,176.28,R,0,P,298.7,R,0,P,214.88,R,58,P,0,S,0,S,0,S,0,S,0,S,8.6,S,7.2,S,4.7,S,2.6,S,0,P,0,P,0,P,-778,P,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
275,GHCND:USC00043134,FORESTHILL RANGER STATION CA US,919,39.01,-120.845,201003,65.79,S,0,S,167.89,S,0,S,239.78,S,0,S,193.8,S,38,S,1,S,1,S,0,S,0,S,0,S,8.6,S,7.4,S,4.8,S,2.5,S,-778,P,0,P,-778,P,0,P,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
276,GHCND:USC00043134,FORESTHILL RANGER STATION CA US,919,39.01,-120.845,201004,48.51,S,0,S,69.85,S,0,S,157.99,S,0,S,103.63,S,2,S,-778,C,-778,C,0,C,0,C,0,C,6.3,S,5.2,S,2.7,S,1.1,S,0,C,0,C,0,C,0,C,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
277,GHCND:USC00043134,FORESTHILL RANGER STATION CA US,919,39.01,-120.845,201005,21.84,S,0,S,57.4,S,0,S,101.35,S,0,S,70.36,S,0,S,0,S,0,S,0,S,0,S,0,S,5,S,3.6,S,1.9,S,1,S,0,S,0,S,0,S,0,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
278,GHCND:USC00043134,FORESTHILL RANGER STATION CA US,919,39.01,-120.845,201006,0,C,0,C,9.4,C,0,C,26.92,C,0,C,18.8,C,0,C,0,C,0,C,0,C,0,C,0,C,2.3,C,1.4,C,0.4,C,0.2,C,0,C,0,C,0,C,0,C,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
279,GHCND:USC00043134,FORESTHILL RANGER STATION CA US,919,39.01,-120.845,201007,0,S,0,S,0,S,0,S,0,S,0,S,-1975.36,S,0,S,0,C,0,C,0,C,0,C,0,C,0.1,C,-777.7,C,0,C,0,C,0,C,0,C,0,C,0,C,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
280,GHCND:USC00043134,FORESTHILL RANGER STATION CA US,919,39.01,-120.845,201008,0,C,0,C,0,C,0,C,4.83,C,0,C,3.81,C,0,C,0,C,0,C,0,C,0,C,0,C,0.8,C,0.5,C,0.1,C,0,C,0,C,0,C,0,C,0,C,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
281,GHCND:USC00043134,FORESTHILL RANGER STATION CA US,919,39.01,-120.845,201009,0,C,0,C,12.19,C,0,C,36.32,C,0,C,24.89,C,0,C,0,C,0,C,0,C,0,C,0,C,2.2,C,1.6,C,0.8,C,0.3,C,0,C,0,C,0,C,0,C,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
282,GHCND:USC00043134,FORESTHILL RANGER STATION CA US,919,39.01,-120.845,201010,19.3,S,0,C,52.83,S,0,C,123.44,S,0,C,77.47,S,0,C,0,C,0,C,0,C,0,C,0,C,4.8,S,3.4,S,1.8,S,0.9,S,0,S,0,S,0,S,0,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
283,GHCND:USC00043134,FORESTHILL RANGER STATION CA US,919,39.01,-120.845,201011,67.82,S,0,S,147.32,S,0,S,279.15,S,0,S,171.96,S,0,S,0,S,0,S,0,S,0,S,0,S,7.6,S,6.2,S,3.6,S,2.2,S,0,S,0,S,0,S,0,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
284,GHCND:USC00043134,FORESTHILL RANGER STATION CA US,919,39.01,-120.845,201012,123.19,R,0,P,224.28,R,0,P,351.03,R,0,P,252.73,R,8,P,0,S,-778,S,0,S,-778,S,-778,S,9.2,S,7.7,S,4.8,S,3,S,0,S,0,S,-778,S,-778,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
285,GHCND:USC00045311,MANZANITA LAKE CA US,1753,40.54111,-121.57667,201001,75.44,R,508,P,124.71,R,813,P,219.71,R,1143,P,150.11,R,841,P,9,S,8,S,0,S,4,S,2,S,12.9,S,9.9,S,4,S,1.4,S,29,S,23,S,28,S,26,S,0,S,18,S,7,S,0.6,S,0,S,0,S,0,S,4,S,0,S,3,S,12,S,29.5,S,30.9,S,31,S,31,S,31,S,-0.1,S,-6.1,S,5.8,S,-5.9,S,-16.1,S,-15.7,S,-15.7,S,-16.1,S
286,GHCND:USC00045311,MANZANITA LAKE CA US,1753,40.54111,-121.57667,201002,71.12,R,241,P,106.68,R,610,P,175.77,R,1486,P,132.84,R,886,P,9,C,8,C,0,C,5,C,3,C,11.5,C,8.9,C,3.8,C,1.3,C,27,S,24,S,26,S,26,S,0,S,17,S,6.5,S,0.9,S,0,S,0,S,0,S,3,S,0,S,2,S,10,S,26.3,S,28,S,28,S,28,S,28,S,0.2,S,-5.8,S,6.2,S,-5.8,S,-16,S,-15.7,S,-15.4,S,-16.1,S
287,GHCND:USC00045311,MANZANITA LAKE CA US,1753,40.54111,-121.57667,201003,74.42,R,457,P,111,R,711,P,169.42,R,1181,P,129.54,R,861,P,9,C,8,C,0,C,5,C,3,C,12.1,S,10.1,S,4.1,S,1.1,S,27,S,22,S,26,S,25,S,0,S,24,S,11.7,S,2.2,S,0,S,0,S,0,S,1,S,0,S,1,S,7,S,27.4,S,30.9,S,31,S,31,S,31,S,2.1,S,-5.2,S,8.4,S,-4.2,S,-15.9,S,-16.3,S,-15.6,S,-16.1,S
288,GHCND:USC00045311,MANZANITA LAKE CA US,1753,40.54111,-121.57667,201004,59.18,R,127,P,73.66,R,376,P,117.6,R,749,P,94.49,R,528,P,6,S,6,S,0,S,3,S,1,S,10.2,S,7.5,S,2.4,S,0.7,S,16,P,9,P,13,P,11,P,0,S,25,S,16.6,S,7.9,S,1.5,S,0,S,0,S,0,S,0,S,0,S,4,S,22.1,S,29.3,S,30,S,30,S,30,S,4.4,S,-4.3,S,11.2,S,-2.3,S,-15.7,S,-16.1,S,-14.9,S,-16.3,S
289,GHCND:USC00045311,MANZANITA LAKE CA US,1753,40.54111,-121.57667,201005,30.73,R,0,S,53.34,R,76,S,110.49,R,267,S,81.03,R,160,S,2,C,2,C,0,C,1,C,0,C,7.8,S,6,S,2,S,0.7,S,3,S,1,S,2,S,2,S,0,S,30,S,26,S,17.6,S,7.7,S,1.3,S,0,S,0,S,0,S,0,S,0,S,12.4,S,24.3,S,30.8,S,31,S,31,S,8.9,S,-2.7,S,16.5,S,1.4,S,-15.7,S,-15.8,S,-14.9,S,-16.3,S
290,GHCND:USC00045311,MANZANITA LAKE CA US,1753,40.54111,-121.57667,201006,5.84,S,0,S,27.69,S,0,S,60.45,S,13,S,33.02,S,20,S,0,S,0,S,0,S,0,S,0,S,4.4,S,3.2,S,1.1,S,0.2,S,0,S,0,S,0,S,0,S,0,S,30,S,29.1,S,25.8,S,16.7,S,4.7,S,0,S,0,S,0,S,0,S,0,S,2.7,S,13.9,S,28.1,S,30,S,30,S,13.1,S,-1.2,S,21.4,S,4.8,S,-16.4,S,-16.3,S,-15.8,S,-16.7,S
291,GHCND:USC00045311,MANZANITA LAKE CA US,1753,40.54111,-121.57667,201007,0,S,0,S,3.05,S,0,S,14.22,S,0,S,11.43,S,-19754,S,-778,C,-778,C,0,C,0,C,0,C,1.3,C,0.9,C,0.3,C,-777.7,C,-778,C,0,C,0,C,0,C,0,S,31,S,31,S,30.4,S,27.8,S,14.5,S,1,S,0,S,0,S,0,S,0,S,0.3,S,5.7,S,24.1,S,30.8,S,31,S,16.7,S,0.8,S,26,S,7.4,S,-16.1,S,-16.7,S,-15.8,S,-16.3,S
292,GHCND:USC00045311,MANZANITA LAKE CA US,1753,40.54111,-121.57667,201008,0,S,0,C,1.02,S,0,C,17.27,S,0,C,9.91,S,0,C,0,C,0,C,0,C,0,C,0,C,1.5,C,0.8,C,0.2,C,0.1,C,0,C,0,C,0,C,0,C,0,S,31,S,31,S,30.6,S,27.5,S,13.2,S,1,S,0,S,0,S,0,S,0,S,0.4,S,7.8,S,26.4,S,30.9,S,31,S,16.2,S,1.4,S,25.8,S,6.6,S,-16.7,S,-16.7,S,-16.4,S,-16.6,S
293,GHCND:USC00045311,MANZANITA LAKE CA US,1753,40.54111,-121.57667,201009,0.76,R,0,S,20.07,R,0,S,37.34,R,0,S,29.72,R,2,S,0,C,0,C,0,C,-778,C,-778,C,3,C,2,C,0.9,C,0.3,C,-778,S,0,S,0,S,0,S,0,S,30,S,29.4,S,26.8,S,19.7,S,6.7,S,0,S,-778,S,0,S,0,S,0,S,3,S,15.1,S,29,S,30,S,30,S,13.3,S,0.4,S,22.4,S,4.2,S,-16,S,-16.6,S,-15.7,S,-16.2,S
294,GHCND:USC00045311,MANZANITA LAKE CA US,1753,40.54111,-121.57667,201010,22.1,R,0,S,72.9,R,0,S,104.9,R,229,S,77.22,R,99,S,1,C,1,C,-778,C,0,C,0,C,5.9,C,4.3,C,1.9,C,0.9,C,2,S,0,S,1,S,1,S,0,S,30,S,25.8,S,17.6,S,6.2,S,0.9,S,0,S,0,S,0,S,0,S,0,S,13.1,S,27.1,S,31,S,31,S,31,S,8.3,S,-2.4,S,16,S,0.7,S,-15.9,S,-16.1,S,-15.3,S,-16.4,S
295,GHCND:USC00045311,MANZANITA LAKE CA US,1753,40.54111,-121.57667,201011,66.55,R,140,P,119.13,R,279,P,183.39,R,457,P,137.92,R,300,P,5,C,5,C,0,C,3,C,2,C,11,C,8.9,C,3.6,C,1.4,C,12,C,3,C,9,C,6,C,0,S,22,S,11.3,S,2.7,S,0.1,S,0,S,0,S,1,S,0,S,1,S,6,S,24.2,S,29.6,S,30,S,30,S,30,S,2.5,S,-6.1,S,8.3,S,-3.3,S,-15.9,S,-16.3,S,-15.6,S,-16.2,S
296,GHCND:USC00045311,MANZANITA LAKE CA US,1753,40.54111,-121.57667,201012,97.79,R,381,P,137.67,R,671,P,225.04,R,1181,P,157.99,R,805,P,9,C,8,C,0,C,4,C,3,C,12.7,S,9.4,S,3.9,S,1.5,S,28,S,16,S,24,S,21,S,0,C,17,C,5.6,C,0.5,C,0,C,0,C,0,C,4,C,0,C,2,C,11,C,29.1,C,30.9,C,31,C,31,C,31,C,-0.3,C,-6.7,C,5.2,C,-5.8,C,-16.1,C,-16,C,-15.7,C,-16.1,C
297,GHCND:USC00046521,OROVILLE CA US,52,39.51778,-121.55306,201001,64.26,R,0,P,140.72,R,0,P,186.94,R,0,P,144.53,R,0,P,0,S,0,S,0,S,0,S,0,S,11.1,S,7.9,S,4.3,S,1.5,S,0,S,0,S,0,S,0,S,0,S,31,S,25.6,S,7.8,S,0.2,S,-777.7,S,0,S,0,S,0,R,0,R,0,R,4.6,R,19.5,R,29.9,R,31,R,31,R,8.3,R,-8.1,R,13.2,S,3.4,R,-16.4,R,-15.7,R,-16.4,S,-15.7,R
298,GHCND:USC00046521,OROVILLE CA US,52,39.51778,-121.55306,201002,50.04,R,0,P,98.3,R,0,P,170.18,R,0,P,123.7,R,0,P,0,S,0,S,0,S,0,S,0,S,10.2,S,7.9,S,4.6,S,1.4,S,-778,S,0,S,0,S,0,S,0,S,28,S,27.2,S,15.9,S,2.7,S,0.1,S,0,S,0,S,0,R,0,R,0,R,1.8,R,12.2,R,26.7,R,28,R,28,R,10.7,R,-6.4,R,16.3,S,5,R,-16.7,R,-15.4,R,-16.2,S,-16.2,R
