"Survey Type",Organization,Date,"Survey Year",Country,State,County,"Survey ID","MDMAP ID #","Shoreline Name","Latitude Start","Longitude Start","Latitude End","Longitude End",Length,Slope,"Start Time","End Time","Time of Low Tide","Database Season",Season,"Date of Previous Survey","Storm Activity","Current Weather","Number of Persons Assisting","Large Items?","Debris Behind Back Barrier?","Datasheet Version",Notes,Photos?,Width,"Width - Deviation",Plastic,"Plastic - Concentration","Plastic - Standard Deviation","Hard Plastic Fragments","Hard Plastic Fragments - Concentration","Hard Plastic Fragments - Standard Deviation","Foamed Plastic Fragments","Foamed Plastic Fragments - Concentration","Foamed Plastic Fragments - Standard Deviation","Filmed Plastic Fragments","Filmed Plastic Fragments - Concentration","Filmed Plastic Fragments - Standard Deviation","Food Wrappers","Food Wrappers - Concentration","Food Wrappers - Standard Deviation","Plastic Beverage Bottles","Plastic Beverage Bottles - Concentration","Plastic Beverage Bottles - Standard Deviation","Other Jugs/Containers","Other Jugs/Containers - Concentration","Other Jugs/Containers - Standard Deviation","Bottle/Container Caps","Bottle/Container Caps - Concentration","Bottle/Container Caps - Standard Deviation","Cigar Tips","Cigar Tips - Concentration","Cigar Tips - Standard Deviation",Cigarettes,"Cigarettes - Concentration","Cigarettes - Standard Deviation","Disposable Cigarette Lighters","Disposable Cigarette Lighters - Concentration","Disposable Cigarette Lighters - Standard Deviation","6-Pack Rings","6-Pack Rings - Concentration","6-Pack Rings - Standard Deviation",Bags,"Bags - Concentration","Bags - Standard Deviation","Plastic Rope/Net","Plastic Rope/Net - Concentration","Plastic Rope/Net - Standard Deviation","Buoys & Floats","Buoys & Floats - Concentration","Buoys & Floats - Standard Deviation","Fishing Lures & Line","Fishing Lures & Line - Concentration","Fishing Lures & Line - Standard Deviation",Cups,"Cups - Concentration","Cups - Standard Deviation","Plastic Utensils","Plastic Utensils - Concentration","Plastic Utensils - Standard Deviation",Straws,"Straws - Concentration","Straws - Standard Deviation","Balloons Mylar","Balloons Mylar - Concentration","Balloons Mylar - Standard Deviation","Personal Care Products","Personal Care Products - Concentration","Personal Care Products - Standard Deviation","Plastic Other","Plastic Other - Concentration","Plastic Other - Standard Deviation",Metal,"Metal - Concentration","Metal - Standard Deviation","Aluminum/Tin Cans","Aluminum/Tin Cans - Concentration","Aluminum/Tin Cans - Standard Deviation","Aerosol Cans","Aerosol Cans - Concentration","Aerosol Cans - Standard Deviation","Metal Fragments","Metal Fragments - Concentration","Metal Fragments - Standard Deviation","Metal Other","Metal Other - Concentration","Metal Other - Standard Deviation",Glass,"Glass - Concentration","Glass - Standard Deviation","Glass Beverage Bottles","Glass Beverage Bottles - Concentration","Glass Beverage Bottles - Standard Deviation",Jars,"Jars - Concentration","Jars - Standard Deviation","Glass Fragments","Glass Fragments - Concentration","Glass Fragments - Standard Deviation","Glass Other","Glass Other - Concentration","Glass Other - Standard Deviation",Rubber,"Rubber - Concentration","Rubber - Standard Deviation",Flip-Flops,"Flip-Flops - Concentration","Flip-Flops - Standard Deviation","Rubber Gloves","Rubber Gloves - Concentration","Rubber Gloves - Standard Deviation",Tires,"Tires - Concentration","Tires - Standard Deviation","Balloons Latex","Balloons Latex - Concentration","Balloons Latex - Standard Deviation","Rubber Fragments","Rubber Fragments - Concentration","Rubber Fragments - Standard Deviation","Rubber Other","Rubber Other - Concentration","Rubber Other - Standard Deviation","Processed Lumber","Processed Lumber - Concentration","Processed Lumber - Standard Deviation","Cardboard Cartons","Cardboard Cartons - Concentration","Cardboard Cartons - Standard Deviation","Paper and Cardboard","Paper and Cardboard - Concentration","Paper and Cardboard - Standard Deviation","Paper Bags","Paper Bags - Concentration","Paper Bags - Standard Deviation","Lumber/Building Material","Lumber/Building Material - Concentration","Lumber/Building Material - Standard Deviation","Processed Lumber Other","Processed Lumber Other - Concentration","Processed Lumber Other - Standard Deviation",Cloth/Fabric,"Cloth/Fabric - Concentration","Cloth/Fabric - Standard Deviation","Clothing & Shoes","Clothing & Shoes - Concentration","Clothing & Shoes - Standard Deviation","Gloves (non-rubber)","Gloves (non-rubber) - Concentration","Gloves (non-rubber) - Standard Deviation",Towels/Rags,"Towels/Rags - Concentration","Towels/Rags - Standard Deviation","Rope/Net Pieces (non-nylon)","Rope/Net Pieces (non-nylon) - Concentration","Rope/Net Pieces (non-nylon) - Standard Deviation","Fabric Pieces","Fabric Pieces - Concentration","Fabric Pieces - Standard Deviation","Cloth/Fabric Other","Cloth/Fabric Other - Concentration","Cloth/Fabric Other - Standard Deviation",Unclassified,"Unclassified - Concentration","Unclassified - Standard Deviation","Total Debris","Total Debris - Concentration","Total Debris - Standard Deviation"
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",01-06-2017,"Year 5","United States",CA,Marin,5804,16,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,100,,"03:00 PM","03:45 PM",,Winter,Winter,12-12-2016,Yes,"Overcast, breezy",1,no,no,2.0,,6204.jpg,35.9,0.0044430553384738,66,0.094543310794202,0.045282950046611,36,0.051957249798991,0.025376837703193,14,0.02003212945145,0.0067913702077056,4,0.005594438332436,0.0079227804236694,2,0.0028975662121136,0.0033495260409684,0,0,0,0,0,0,3,0.0041938781083464,0.0053610428180821,1,0.0014005602240896,0.0028011204481793,1,0.0014005602240896,0.0028011204481793,0,0,0,0,0,0,0,0,0,1,0.0013927576601671,0.0027855153203343,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0014880952380952,0.0029761904761905,0,0,0,2,0.0027933178842568,0.0032254708312671,1,0.0013927576601671,0.0027855153203343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0028011204481793,0.0056022408963585,0,0,0,0,0,0,0,0,0,1,0.0014005602240896,0.0028011204481793,0,0,0,1,0.0014005602240896,0.0028011204481793,2,0.0028011204481793,0.0056022408963585,0,0,0,1,0.0014005602240896,0.0028011204481793,0,0,0,1,0.0014005602240896,0.0028011204481793,0,0,0,2,0.0029761904761905,0.005952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0029761904761905,0.005952380952381,0,0,0,72,0.10312174216675,0.054756800234214
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",02-16-2017,"Year 5","United States",CA,Marin,5812,16,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,100,,"10:25 AM","11:00 AM",,Winter,Winter,01-06-2017,"Yes, early AM","Breezy/cool, high clouds",2,no,yes,2.0,"Water is up very high on the beach. Width from back barrier to waters edge is very short. Lots of woody debris and a steep back embankment at the back barrier. Considerable erosion.",6206.jpg,13.5,0.00096225044864937,22,0.082763532763533,0.017894368942954,8,0.02991452991453,0.020683577551454,10,0.037891737891738,0.015773633198097,0,0,0,1,0.0037037037037037,0.0074074074074074,0,0,0,0,0,0,0,0,0,1,0.0037037037037037,0.0074074074074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0038461538461538,0.0076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0037037037037037,0.0074074074074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.082763532763533,0.017894368942954
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",03-16-2017,"Year 5","United States",CA,Marin,6492,16,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,100,,"9:45 AM","10:30 AM",,Spring,Winter,02-16-2017,None,"High Overcast",2,no,no,2.0,,6831.jpg,33.3,0.0047793924920007,9,0.014169234351563,0.0025926957008668,4,0.0063338664250305,0.00028703345724212,0,0,0,1,0.0015015015015015,0.003003003003003,0,0,0,0,0,0,0,0,0,1,0.0016666666666667,0.0033333333333333,0,0,0,1,0.0016129032258065,0.0032258064516129,0,0,0,0,0,0,1,0.0015527950310559,0.0031055900621118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0015015015015015,0.003003003003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0016666666666667,0.0033333333333333,0,0,0,1,0.0016666666666667,0.0033333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.015835901018229,0.0037574015585016
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",09-22-2017,"Year 6","United States",CA,Marin,8412,16,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,100,,"9:05 AM","9:45 AM",,Fall,Fall,08-18-2017,None,"Clear, Calm",1,no,no,2.0,,9529.jpg,34.5,0.0018929694486001,8,0.011621812756723,0.0096077202159073,2,0.0028910427807487,0.003339292366921,0,0,0,2,0.0029411764705882,0.0058823529411765,0,0,0,0,0,0,0,0,0,1,0.0014204545454545,0.0028409090909091,0,0,0,1,0.0014705882352941,0.0029411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0028985507246377,0.0057971014492754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.011621812756723,0.0096077202159073
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",04-14-2017,"Year 5","United States",CA,Marin,6496,16,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,100,,"10:08 AM","10:38 AM",,Spring,Spring,03-16-2017,Yes,"Windy, 100% clear, cool",2,no,yes,2.0,,6835.jpg,31.2,0.0034251250315107,6,0.010011744568359,0.0039147344615427,0,0,0,1,0.0016666666666667,0.0033333333333333,0,0,0,1,0.0017421602787456,0.0034843205574913,0,0,0,0,0,0,1,0.0017421602787456,0.0034843205574913,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0016556291390728,0.0033112582781457,1,0.0016025641025641,0.0032051282051282,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0016025641025641,0.0032051282051282,0,0,0,0,0,0,0,0,0,1,0.0016025641025641,0.0032051282051282,0,0,0,0,0,0,0,0,0,1,0.0016025641025641,0.0032051282051282,1,0.0016025641025641,0.0032051282051282,0,0,0,0,0,0,1,0.0016025641025641,0.0032051282051282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0050113910479764,0.0033487126748524,0,0,0,0,0,0,0,0,0,2,0.0034088269454123,0.0039381044026619,1,0.0016025641025641,0.0032051282051282,1,0.0016025641025641,0.0032051282051282,0,0,0,0,0,0,0,0,0,1,0.0016025641025641,0.0032051282051282,0,0,0,0,0,0,0,0,0,12,0.019830827924028,0.013722683537848
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",05-15-2017,"Year 5","United States",CA,Marin,6500,16,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,100,,"10:30 AM","11:20 AM",,Spring,Spring,04-14-2017,None,"Windy,cool,clear",2,no,no,2.0,,6836.jpg,32.2,0.0019626135258506,7,0.010958788318974,0.0093097524169136,4,0.0062305900621118,0.0071945355201907,0,0,0,0,0,0,1,0.0015527950310559,0.0031055900621118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0015625,0.003125,0,0,0,0,0,0,0,0,0,1,0.0016129032258065,0.0032258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0015527950310559,0.0031055900621118,0,0,0,0,0,0,0,0,0,1,0.0015527950310559,0.0031055900621118,0,0,0,0,0,0,0,0,0,8,0.01251158335003,0.011317936707175
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",06-19-2017,"Year 5","United States",CA,Marin,6504,16,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,100,,"10:55 AM","11:35 AM",,Summer,Spring,05-15-2017,None,"Sunny, Clear",1,no,no,2.0,,6837.jpg,34.2,0.0056207288310852,11,0.01663008714142,0.013556078504275,6,0.0091577024760525,0.005594470880293,1,0.0014619883040936,0.0029239766081871,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0030051981806368,0.0034726378048135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0015432098765432,0.0030864197530864,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0014619883040936,0.0029239766081871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.01663008714142,0.013556078504275
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",07-14-2017,"Year 5","United States",CA,Marin,6508,16,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,100,,"10:45 AM","11:25 AM",,Summer,Summer,06-19-2017,None,"Fog, Wind",2,no,yes,2.0,,6838.jpg,35,0.0082073815014968,11,0.016894459302619,0.014286783195192,3,0.0045018796992481,0.0055625866305884,5,0.0078575843972347,0.0059749568326802,1,0.0014285714285714,0.0028571428571429,1,0.0016778523489933,0.0033557046979866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0014285714285714,0.0028571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0028571428571429,0.0057142857142857,0,0,0,1,0.0014285714285714,0.0028571428571429,0,0,0,1,0.0014285714285714,0.0028571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.019751602159762,0.019216400161376
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",08-18-2017,"Year 6","United States",CA,Marin,6512,16,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,100,,"10:50 AM","11:30 AM",,Summer,Summer,07-14-2017,None,"Overcast, calm",1,no,yes,2.0,,6839.jpg,30.5,0.005011098792791,2,0.0034775795564127,0.0040286763510709,1,0.0016393442622951,0.0032786885245902,0,0,0,0,0,0,1,0.0018382352941176,0.0036764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0034775795564127,0.0040286763510709
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",10-20-2017,"Year 6","United States",CA,Marin,8416,16,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,100,,"2:35 PM","3:05 PM",,Fall,Fall,09-22-2017,None,"Cool, Sunny, Light Clouds",2,no,no,2.0,,9530.jpg,29.7,0.0041755460942475,3,0.005109163645749,0.006468774565244,0,0,0,2,0.0034256619622473,0.0039567733556827,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0016835016835017,0.0033670033670034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0017421602787456,0.0034843205574913,0,0,0,0,0,0,0,0,0,1,0.0017421602787456,0.0034843205574913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0068513239244947,0.0079135467113653
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",11-17-2017,"Year 6","United States",CA,Marin,8420,16,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,100,,"01:30 PM","02:15 PM",,Fall,Fall,10-20-2017,Yes,"Clear, 50s, light breeze",2,yes,no,2.0,,9532.jpg,35.1,0.0037859388972002,32,0.046094648468536,0.038116442127021,15,0.021335168393992,0.027892388872193,1,0.0014005602240896,0.0028011204481793,3,0.0044510385756677,0.0089020771513353,4,0.0058694207760362,0.0048490660945686,0,0,0,0,0,0,3,0.0043679192745347,0.0056554912446094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0028842397493122,0.0033331979775093,0,0,0,0,0,0,2,0.0029020617255911,0.0033550639421849,0,0,0,0,0,0,0,0,0,1,0.0014005602240896,0.0028011204481793,1,0.0014836795252226,0.0029673590504451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0057863014749033,0.0045792379384445,0,0,0,1,0.0014005602240896,0.0028011204481793,0,0,0,3,0.0043857412508137,0.0029291173224307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0.051880949943439,0.042491730146992
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",12-18-2017,"Year 6","United States",CA,Marin,8424,16,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,100,,"2:25 PM","3:05 PM",,Winter,Fall,11-17-2017,None,"Clear, Slight breeze",1,no,no,2.0,,9535.jpg,35,0.0017716909687891,23,0.033075206826917,0.022153742511925,12,0.017236336395023,0.012656748412566,2,0.0028571428571429,0.0032991443953693,1,0.001453488372093,0.002906976744186,1,0.0014285714285714,0.0028571428571429,0,0,0,2,0.0028820598006645,0.0033281647400642,2,0.002906976744186,0.0058139534883721,2,0.0028820598006645,0.0033281647400642,0,0,0,0,0,0,1,0.0014285714285714,0.0028571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0070837404729334,0.0070285970052218,0,0,0,0,0,0,0,0,0,5,0.0070837404729334,0.0070285970052218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.04015894729985,0.019941548435695
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",03-26-2018,"Year 6","United States",CA,Marin,9088,16,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,100,,"02:05 PM","02:40 PM",,Spring,Spring,02-27-2018,Yes,"Clear, Cool, Windy",2,no,yes,2.0,,10358.jpg,35,0.0019507833184533,17,0.023898200164044,0.017975709806739,9,0.012715074980268,0.012609572472335,2,0.0028097868981847,0.0032453839191295,1,0.0013812154696133,0.0027624309392265,1,0.0013812154696133,0.0027624309392265,0,0,0,0,0,0,1,0.0013812154696133,0.0027624309392265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0042296918767507,0.0053737727274487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0028097868981847,0.0032453839191295,2,0.0028097868981847,0.0032453839191295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.026707987062228,0.017855239073725
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",01-29-2018,"Year 6","United States",CA,Marin,9079,16,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,100,,"2:50 PM","3:25 PM",,Winter,Winter,12-18-2017,Yes,"Overcast, Warm Breeze",2,no,yes,2.0,,,39.1,0.0017924739783224,6,0.0075957156317905,0.0087716763060183,5,0.0063425827997103,0.0076390601868966,1,0.0012531328320802,0.0025062656641604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0025906735751295,0.0051813471502591,0,0,0,0,0,0,0,0,0,2,0.0025906735751295,0.0051813471502591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.01018638920692,0.0071633751904011
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",02-27-2018,"Year 6","United States",CA,Marin,9084,16,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,100,,"03:20 PM","03:55 PM",,Winter,Winter,01-29-2018,"Rain 2/26/2018","Clear, Slight breeze",2,no,no,2.0,,10357.jpg,41.6,0.0066332495807108,4,0.0049756547918313,0.0040081981824254,1,0.0012254901960784,0.0024509803921569,0,0,0,1,0.0013227513227513,0.0026455026455026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0012019230769231,0.0024038461538462,0,0,0,1,0.0012254901960784,0.0024509803921569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0049756547918313,0.0040081981824254
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",04-25-2018,"Year 6","United States",CA,Marin,9092,16,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,100,,"12:45 PM","02:00 PM",,Spring,Spring,03-26-2018,No,"Partly cloudy, Cool, Breezy",2,no,yes,2.0,,10359.jpg,41.2,0.0026299556396766,8,0.0099575705921589,0.0057317211238832,5,0.0062217137281059,0.0047614693357268,0,0,0,1,0.00125,0.0025,0,0,0,0,0,0,0,0,0,2,0.002485856864053,0.0028720188599987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0012722646310433,0.0025445292620865,0,0,0,0,0,0,0,0,0,1,0.0012722646310433,0.0025445292620865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.011229835223202,0.0075723961331787
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",05-31-2018,"Year 6","United States",CA,Marin,9096,16,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,100,,"10:05 AM","10:45 AM",,Spring,Spring,04-25-2018,None,"Clear, Very windy",1,no,no,2.0,,10360.jpg,42,0.002,16,0.018849206349206,0.010046816588232,13,0.015343915343915,0.0070590815154108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0023148148148148,0.0046296296296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0011904761904762,0.0023809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.018849206349206,0.010046816588232
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",06-18-2018,"Year 6","United States",CA,Marin,9100,16,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,100,,"01:20 PM","02:30 PM",,Summer,Spring,05-31-2018,None,N/A,2,no,no,2.0,,10361.jpg,43,0.0030956959368344,57,0.066775024926971,0.022999702642902,38,0.044510491154988,0.015828756246826,2,0.0023255813953488,0.0046511627906977,7,0.0082388055396514,0.0058573349164529,1,0.0011737089201878,0.0023474178403756,0,0,0,0,0,0,3,0.0035391736283585,0.0044719555403258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0035230610551806,0.0044442997492479,0,0,0,1,0.0011547344110855,0.0023094688221709,2,0.0023094688221709,0.0046189376443418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0011547344110855,0.0023094688221709,0,0,0,1,0.0011547344110855,0.0023094688221709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0.067929759338057,0.024762094348191
